Account,Date,Description,Amount,Type,ChaseBalance,Category,Group,Confidence,Note
Checking ...0861,07/27/2026,TST*MISSION STREET BBQ Santa Cruz CA         07/24,-31.91,DEBIT_CARD,2678.36,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,07/27/2026,Zelle payment from Katrina T Perez USBNb4JsqBDz,50.0,PARTNERFI_TO_CHASE,2710.27,Others - Income,Income,R,Zelle received - please tell me who this person is so I can map them to a category
Checking ...0861,07/27/2026,ODP TRANSFER FROM SAVINGS ...5953,2216.33,MISC_CREDIT,2660.27,Transfer - Savings to Checking,Transfer,H,Overdraft-protection auto-pull from savings
Checking ...0861,07/24/2026,CVS/PHARMACY #09186 SALINAS CA               07/24,-37.89,DEBIT_CARD,443.94,CVS,Expenses,H,
Checking ...0861,07/24/2026,PAYPAL           TRANSFER   ADD TO BALANCE  WEB ID: PAYPALSD22,-50.0,ACH_DEBIT,481.83,Transfer - Checking to PayPal,Transfer,H,
Checking ...0861,07/24/2026,Zelle payment to RHIAN ALMO 30135285573,-23.0,QUICKPAY_DEBIT,531.83,Others,Expenses,R,Zelle sent - please tell me who this person is so I can map them to a category
Checking ...0861,07/24/2026,Online Transfer to  SAV ...5953 transaction#: 30041024561,-25.0,ACCT_XFER,554.83,Transfer - Checking to Savings,Transfer,H,
Checking ...0861,07/24/2026,AMAZON MARKETPLA INTERNET   043000092701152 WEB ID: 9049016352,-43.49,ACH_DEBIT,579.83,Shop - Amazon,Expenses,H,
Checking ...0861,07/24/2026,MCDONALD'S F2428 SALINAS CA                  07/23,-46.39,DEBIT_CARD,623.32,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,07/23/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-48.28,ACH_DEBIT,669.71,paypal tiktok,Expenses,H,
Checking ...0861,07/23/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-32.63,ACH_DEBIT,717.99,paypal tiktok,Expenses,H,
Checking ...0861,07/23/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-44.86,ACH_DEBIT,750.62,paypal tiktok,Expenses,H,
Checking ...0861,07/23/2026,Taptap Send New York NY                      07/23,-22.0,DEBIT_CARD,795.48,Remittance - others,Expenses,R,"Remittance app transfer - recipient not shown; please tell me if this is Aron, Aron's tuition, or someone else"
Checking ...0861,07/23/2026,GOOGLE *Life360 Famil 855-836-3987 CA        07/23,-13.79,DEBIT_CARD,817.48,Life 360,Monthly Bills,H,
Checking ...0861,07/23/2026,SUDZ LLC SALINAS CA                          07/22,-6.25,DEBIT_CARD,831.27,Shop - Others,Expenses,D,
Checking ...0861,07/23/2026,TST*MISSION STREET BBQ Santa Cruz CA         07/22,-22.78,DEBIT_CARD,837.52,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,07/23/2026,SP+AFF * WRXDAILY 855-423-3729 CA            07/21,-220.95,DEBIT_CARD,860.30,Shop - Others,Expenses,R,Small online-shop charge via an affiliate/Affirm-style processor - description doesn't name the actual store
Checking ...0861,07/22/2026,Online Payment 30106204002 To PACIFIC GAS & ELECTRIC (PG&E) 07/22,-207.11,BILLPAY,1081.25,PGE,Monthly Bills,H,
Checking ...0861,07/22/2026,Zelle payment to RHIAN ALMO 30105955686,-31.0,QUICKPAY_DEBIT,1288.36,Others,Expenses,R,Zelle sent - please tell me who this person is so I can map them to a category
Checking ...0861,07/22/2026,AMAZON MARKETPLA INTERNET   043000091283100 WEB ID: 9049016352,-36.96,ACH_DEBIT,1319.36,Shop - Amazon,Expenses,H,
Checking ...0861,07/22/2026,Primo Water Corporatio Vista CA              07/22,-3.1,DEBIT_CARD,1356.32,Water,Expenses,H,
Checking ...0861,07/22/2026,Primo Water Corporatio Vista CA              07/22,-3.1,DEBIT_CARD,1359.42,Water,Expenses,H,
Checking ...0861,07/22/2026,SHELL OIL 10010249000 GILROY CA              07/21,-75.45,DEBIT_CARD,1362.52,Gas,Expenses,D,
Checking ...0861,07/22/2026,Taptap Send New York NY                      07/22,-29.5,DEBIT_CARD,1437.97,Remittance - others,Expenses,R,"Remittance app transfer - recipient not shown; please tell me if this is Aron, Aron's tuition, or someone else"
Checking ...0861,07/22/2026,JOLLIBEE MILPITAS CA                         07/21,-38.49,DEBIT_CARD,1467.47,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,07/22/2026,COCA COLA SAN JOSE SAN JOSE CA               07/21,-8.0,DEBIT_CARD,1505.96,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,07/22/2026,Columbia 442 Milpitas CA                     07/22,-108.99,DEBIT_CARD,1513.96,Others,Expenses,R,Unrecognized charge - please tell me what this is
Checking ...0861,07/22/2026,Uniqlo USA LLC UNIQLO_U MILPITAS CA          07/21,-16.49,DEBIT_CARD,1622.95,Shop - Others,Expenses,D,
Checking ...0861,07/21/2026,PAYPAL           INST XFER  PPCR CC REPAYME WEB ID: PAYPALSI77,-35.04,ACH_DEBIT,1639.44,CC - paypal,Debt,H,
Checking ...0861,07/21/2026,NOB HILL FOODS 607 SALINAS CA        651529  07/21,-30.03,DEBIT_CARD,1674.48,Groceries - Others,Expenses,H,
Checking ...0861,07/21/2026,SUBWAY 40507 SALINAS CA                      07/20,-34.97,DEBIT_CARD,1704.51,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,07/21/2026,ABC*P 00993 PF SALINAS SALINAS CA            07/20,-58.0,DEBIT_CARD,1739.48,Food - Eat Out,Expenses,D,
Checking ...0861,07/21/2026,DD *DOORDASH DIMSUMIN 855-431-0459 CA        07/21,-80.52,DEBIT_CARD,1797.48,Food - To go,Expenses,H,
Checking ...0861,07/21/2026,Zelle payment from RHIAN ABIGAIL ALMO 30096874179,50.0,QUICKPAY_CREDIT,1878.00,Others - Income,Income,R,Zelle received - please tell me who this person is so I can map them to a category
Checking ...0861,07/21/2026,PAYPAL           TRANSFER                   PPD ID: PAYPALSD11,1828.0,ACH_CREDIT,1828.00,Transfer - PayPal to Checking,Transfer,H,
Checking ...0861,07/20/2026,AFFIRM.COM PAYME AFFIRM.COM ST-D1O6C6T1W5L9 WEB ID: 1800948598,-68.11,ACH_DEBIT,0.00,Affirm,Debt,H,
Checking ...0861,07/20/2026,AFFIRM.COM PAYME AFFIRM.COM ST-R1Y0L5G3A6O6 WEB ID: 1800948598,-213.31,ACH_DEBIT,68.11,Affirm,Debt,H,
Checking ...0861,07/20/2026,AMAZON MARKETPLA INTERNET   043000096650126 WEB ID: 9049016352,-35.12,ACH_DEBIT,281.42,Shop - Amazon,Expenses,H,
Checking ...0861,07/20/2026,AFFIRM.COM PAYME AFFIRM.COM ST-J6V3O8M4X7U8 WEB ID: 4270465600,-98.59,ACH_DEBIT,316.54,Affirm,Debt,H,
Checking ...0861,07/20/2026,SAFEWAY #1232 KING CITY CA                   07/19,-30.0,DEBIT_CARD,415.13,Groceries - Safeway,Expenses,H,
Checking ...0861,07/20/2026,MADONNA INN - BK SAN LUIS OBIS CA            07/20,-60.0,DEBIT_CARD,445.13,Vacation,Expenses,D,"Hotel/travel-city charge, looks like part of a trip"
Checking ...0861,07/20/2026,MADONNA INN - MGS SAN LUIS OBIS CA   971101  07/19,-7.61,DEBIT_CARD,505.13,Vacation,Expenses,D,"Hotel/travel-city charge, looks like part of a trip"
Checking ...0861,07/20/2026,GIV*FIRST PRESBY 831-4227811 CA              07/19,-20.0,DEBIT_CARD,512.74,Others,Expenses,H,"Recurring $20 church/charitable giving - no matching category in your list, put under Others"
Checking ...0861,07/20/2026,TST*OLD CUSTOM HOUSE Avila Beach CA          07/18,-42.67,DEBIT_CARD,532.74,Food - Eat Out,Expenses,D,
Checking ...0861,07/20/2026,Taptap Send New York NY                      07/18,-300.0,DEBIT_CARD,575.41,Remittance - others,Expenses,R,"Remittance app transfer - recipient not shown; please tell me if this is Aron, Aron's tuition, or someone else"
Checking ...0861,07/20/2026,Tommy Hilfiger Pismo Beach CA                07/18,-38.62,DEBIT_CARD,875.41,Shop - Others,Expenses,D,
Checking ...0861,07/20/2026,TST*WOOLYS THE OYSTER Pismo Beach CA         07/18,-44.33,DEBIT_CARD,914.03,Food - Eat Out,Expenses,D,
Checking ...0861,07/20/2026,BOARDWALK PLAZA PISMO BEACH CA               07/18,-101.68,DEBIT_CARD,958.36,Vacation,Expenses,D,"Hotel/travel-city charge, looks like part of a trip"
Checking ...0861,07/20/2026,CITY PISMO BEACH - PAR PISMO BEACH CA        07/18,-15.0,DEBIT_CARD,1060.04,Vacation,Expenses,D,"Hotel/travel-city charge, looks like part of a trip"
Checking ...0861,07/20/2026,SHELL SERVICE STATION SOLEDAD CA     634648  07/18,-74.34,DEBIT_CARD,1075.04,Gas,Expenses,D,
Checking ...0861,07/20/2026,Primo Water Corporatio Vista CA              07/18,-3.1,DEBIT_CARD,1149.38,Water,Expenses,H,
Checking ...0861,07/20/2026,LA SALON AND SPA SALINAS CA                  07/17,-25.0,DEBIT_CARD,1152.48,Shop - Others,Expenses,D,
Checking ...0861,07/20/2026,STEVE'S FILIPINO ASIAN SALINAS CA            07/17,-24.31,DEBIT_CARD,1177.48,Groceries - Steves,Expenses,H,
Checking ...0861,07/20/2026,KLARNA*KLARNA WWW.KLARNA.CO DE               07/17,-24.83,DEBIT_CARD,1201.79,Klarna,Debt,H,
Checking ...0861,07/20/2026,Zelle payment from KYLA MARIE TUAZON PEREZ 29678653242,100.0,QUICKPAY_CREDIT,1226.62,Others - Income,Income,R,Zelle received - please tell me who this person is so I can map them to a category
Checking ...0861,07/20/2026,Zelle payment from ANGELYNN FLORA PNCAA0bnH49M,100.0,PARTNERFI_TO_CHASE,1126.62,Others - Income,Income,R,Zelle received - please tell me who this person is so I can map them to a category
Checking ...0861,07/20/2026,ODP TRANSFER FROM SAVINGS ...5953,1026.62,MISC_CREDIT,1026.62,Transfer - Savings to Checking,Transfer,H,Overdraft-protection auto-pull from savings
Checking ...0861,07/17/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-5.4,ACH_DEBIT,0.00,paypal tiktok,Expenses,H,
Checking ...0861,07/17/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-13.42,ACH_DEBIT,5.40,paypal tiktok,Expenses,H,
Checking ...0861,07/17/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-16.1,ACH_DEBIT,18.82,paypal tiktok,Expenses,H,
Checking ...0861,07/17/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-35.36,ACH_DEBIT,34.92,paypal tiktok,Expenses,H,
Checking ...0861,07/17/2026,PAYPAL           PURCHASE   GOOGLE STRAVA I WEB ID: PAYPALSI77,-79.99,ACH_DEBIT,70.28,Others,Expenses,R,"Subscription/purchase via PayPal (Apple, Etsy, Google apps, Lyft, AARP, etc.) - no matching category"
Checking ...0861,07/17/2026,PAYPAL           TRANSFER   ADD TO BALANCE  WEB ID: PAYPALSD22,-50.0,ACH_DEBIT,150.27,Transfer - Checking to PayPal,Transfer,H,
Checking ...0861,07/17/2026,PLANET FITNESS S IClub Fees                 PPD ID: G710602737,-24.99,ACH_DEBIT,200.27,Planet Fitness,Monthly Bills,H,
Checking ...0861,07/17/2026,WM SUPERCENTER #5751 SALINAS CA              07/16,-82.93,DEBIT_CARD,225.26,Groceries - Walmart,Expenses,H,
Checking ...0861,07/17/2026,SALINAS HONDA SALINAS CA                     07/16,-105.18,DEBIT_CARD,308.19,For Car,Expenses,D,"One-off Honda dealer charge (service/parts), not the loan"
Checking ...0861,07/17/2026,Zelle payment from Alvin Anthony Alonzo USA0EF6JARP9,100.0,PARTNERFI_TO_CHASE,413.37,Others - Income,Income,R,Zelle received - please tell me who this person is so I can map them to a category
Checking ...0861,07/17/2026,ODP TRANSFER FROM SAVINGS ...5953,313.37,MISC_CREDIT,313.37,Transfer - Savings to Checking,Transfer,H,Overdraft-protection auto-pull from savings
Checking ...0861,07/16/2026,AFFIRM.COM PAYME AFFIRM.COM ST-U5W0L1V0U0G2 WEB ID: 4270465600,-287.25,ACH_DEBIT,0.00,Affirm,Debt,H,
Checking ...0861,07/16/2026,SQ *PANADERIA TRES HERM Salinas CA           07/15,-13.5,DEBIT_CARD,287.25,Food - Eat Out,Expenses,D,
Checking ...0861,07/16/2026,CVS/PHARMACY #09186 SALINAS CA               07/15,-21.79,DEBIT_CARD,300.75,CVS,Expenses,H,
Checking ...0861,07/16/2026,Chua Tinsay  Vega AP San Francisco CA        07/16,-200.0,DEBIT_CARD,322.54,Atty Chua,Monthly Bills,H,
Checking ...0861,07/16/2026,WINGSTOP 2088 650-019-7954 CA                07/15,-60.32,DEBIT_CARD,522.54,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,07/16/2026,Zelle payment from RHIAN ABIGAIL ALMO 30031216025,60.0,QUICKPAY_CREDIT,582.86,Others - Income,Income,R,Zelle received - please tell me who this person is so I can map them to a category
Checking ...0861,07/16/2026,ODP TRANSFER FROM SAVINGS ...5953,522.86,MISC_CREDIT,522.86,Transfer - Savings to Checking,Transfer,H,Overdraft-protection auto-pull from savings
Checking ...0861,07/15/2026,THE HARTFORD     INSPMTA    91402777        TEL ID: 900653231,-472.63,ACH_DEBIT,0.00,Insurance,Monthly Bills,H,
Checking ...0861,07/15/2026,MONTEREY DNTWN GARAGES 8316463953 CA         07/14,-1.0,DEBIT_CARD,472.63,For Car,Expenses,D,"Parking charge, defaulted to For Car"
Checking ...0861,07/15/2026,SQ *NICK THE GREEK Seaside CA                07/14,-53.47,DEBIT_CARD,473.63,Food - Eat Out,Expenses,D,
Checking ...0861,07/15/2026,Primo Water Corporatio Vista CA              07/14,-3.1,DEBIT_CARD,527.10,Water,Expenses,H,
Checking ...0861,07/15/2026,ODP TRANSFER FROM SAVINGS ...5953,530.2,MISC_CREDIT,530.20,Transfer - Savings to Checking,Transfer,H,Overdraft-protection auto-pull from savings
Checking ...0861,07/14/2026,SALINAS SINCLAI SALINAS CA                   07/14,-75.05,DEBIT_CARD,0.00,Gas,Expenses,D,
Checking ...0861,07/14/2026,CITIZENS PAY     LINE OF CR 043000098712338 WEB ID: 9044036180,-1548.76,ACH_DEBIT,75.05,CC - Citizen bank,Debt,H,
Checking ...0861,07/14/2026,Credit One Bank  Payment    46787452        WEB ID: WEB000004,-24.94,ACH_DEBIT,1623.81,CC - Credit 1,Debt,H,
Checking ...0861,07/14/2026,AFFIRM.COM PAYME AFFIRM.COM ST-K9R1M8Q0W5F3 WEB ID: 4270465600,-38.21,ACH_DEBIT,1648.75,Affirm,Debt,H,
Checking ...0861,07/14/2026,Credit One Bank  Payment    54888125        WEB ID: WEB000004,-99.82,ACH_DEBIT,1686.96,CC - Credit 1,Debt,H,
Checking ...0861,07/14/2026,WHATNOT WHATNOT.COM CA                       07/14,-25.48,DEBIT_CARD,1786.78,Shop - Whatnot,Expenses,H,
Checking ...0861,07/14/2026,WHATNOT WHATNOT.COM CA                       07/14,-27.93,DEBIT_CARD,1812.26,Shop - Whatnot,Expenses,H,
Checking ...0861,07/14/2026,Klarna*TikTok Shop Columbus OH               07/13,-7.33,DEBIT_CARD,1840.19,Klarna,Debt,H,
Checking ...0861,07/14/2026,ODP TRANSFER FROM SAVINGS ...5953,1443.43,MISC_CREDIT,1847.52,Transfer - Savings to Checking,Transfer,H,Overdraft-protection auto-pull from savings
Checking ...0861,07/13/2026,PAYPAL           PURCHASE   APPLE.COM BILL  WEB ID: PAYPALSI77,-0.99,ACH_DEBIT,404.09,Others,Expenses,R,"Subscription/purchase via PayPal (Apple, Etsy, Google apps, Lyft, AARP, etc.) - no matching category"
Checking ...0861,07/13/2026,SoFi Bank        TRANSFER   CPerez          WEB ID: 9039430511,-1000.0,MISC_DEBIT,405.08,Transfer - Checking to SoFi/Other,Transfer,R,Large transfer (thousands) to a SoFi/SMBS account - please confirm what this account is
Checking ...0861,07/13/2026,SoFi Bank        TRANSFER   CPerez          WEB ID: 9039430511,-1000.0,MISC_DEBIT,1405.08,Transfer - Checking to SoFi/Other,Transfer,R,Large transfer (thousands) to a SoFi/SMBS account - please confirm what this account is
Checking ...0861,07/13/2026,SoFi Bank        TRANSFER   CPerez          WEB ID: 9039430511,-18000.0,MISC_DEBIT,2405.08,Transfer - Checking to SoFi/Other,Transfer,R,Large transfer (thousands) to a SoFi/SMBS account - please confirm what this account is
Checking ...0861,07/13/2026,AMAZON MARKETPLA INTERNET   043000097602704 WEB ID: 9049016352,-10.86,ACH_DEBIT,20405.08,Shop - Amazon,Expenses,H,
Checking ...0861,07/13/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-20.22,ACH_DEBIT,20415.94,paypal tiktok,Expenses,H,
Checking ...0861,07/13/2026,ONEPAY CASHREWRD PAYMENT    552315100369915 WEB ID: 9130142001,-30.0,ACH_DEBIT,20436.16,CC - One Pay,Debt,H,
Checking ...0861,07/13/2026,LIFE INS OF SW   XXXXXXXXXX                 PPD ID: 1954349000,-205.62,ACH_DEBIT,20466.16,National Life Ins,Monthly Bills,H,
Checking ...0861,07/13/2026,WAL-MART #5751 SALINAS CA                    07/12,-16.78,DEBIT_CARD,20671.78,Groceries - Walmart,Expenses,H,
Checking ...0861,07/13/2026,TAPIOCA DELIGHT SALINAS CA                   07/12,-19.5,DEBIT_CARD,20688.56,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,07/13/2026,JACK IN THE BOX 3485 MARINA CA               07/12,-5.88,DEBIT_CARD,20708.06,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,07/13/2026,DOLLAR TREE MARINA CA                        07/12,-13.11,DEBIT_CARD,20713.94,Shop - Others,Expenses,D,
Checking ...0861,07/13/2026,GIV*FIRST PRESBY 831-4227811 CA              07/12,-20.0,DEBIT_CARD,20727.05,Others,Expenses,H,"Recurring $20 church/charitable giving - no matching category in your list, put under Others"
Checking ...0861,07/13/2026,CANNERY ROW GARAGE 8316463953 CA             07/11,-5.0,DEBIT_CARD,20747.05,For Car,Expenses,D,"Parking charge, defaulted to For Car"
Checking ...0861,07/13/2026,WM SUPERCENTER #5751 SALINAS CA              07/11,-9.0,DEBIT_CARD,20752.05,Groceries - Walmart,Expenses,H,
Checking ...0861,07/13/2026,WAL-MART #5751 SALINAS CA                    07/11,-9.0,DEBIT_CARD,20761.05,Groceries - Walmart,Expenses,H,
Checking ...0861,07/13/2026,Klarna*Fabletics  LL Columbus OH             07/11,-69.95,DEBIT_CARD,20770.05,Klarna,Debt,H,
Checking ...0861,07/13/2026,BARCLAYCARD US   CREDITCARD 1433713831      WEB ID: 2510407970,-799.42,ACH_DEBIT,20840.00,CC - Frontier card,Debt,R,"Barclaycard - assumed this is the Frontier Airlines card, please confirm"
Checking ...0861,07/13/2026,CITI CARD ONLINE PAYMENT    422062015132951 WEB ID: CITICTP,-1892.24,ACH_DEBIT,21639.42,CC - Citibank,Debt,H,
Checking ...0861,07/13/2026,KLARNA* WHEELTOP.US KLARNA.COM OH            07/11,-66.35,DEBIT_CARD,23531.66,Klarna,Debt,H,
Checking ...0861,07/13/2026,OLIVE GARDEN ZK 0021335 SALINAS CA           07/11,-96.54,DEBIT_CARD,23598.01,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,07/13/2026,"SQ *SUBIEEVENTS, LLC gosq.com CO             07/11",-179.98,DEBIT_CARD,23694.55,Food - Eat Out,Expenses,D,
Checking ...0861,07/13/2026,USPS CHANGE OF ADDRES 800-238-3150 TN        07/10,-1.25,DEBIT_CARD,23874.53,Others,Expenses,D,Shipping/postal
Checking ...0861,07/13/2026,SHS*SVMHSCLINICS MONTEREY CA                 07/10,-16.75,DEBIT_CARD,23875.78,Medical,Expenses,H,
Checking ...0861,07/13/2026,TST*MISSION STREET BBQ Santa Cruz CA         07/10,-27.17,DEBIT_CARD,23892.53,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,07/13/2026,BADA KITCHEN SEASIDE CA                      07/10,-55.86,DEBIT_CARD,23919.70,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,07/13/2026,Zelle payment from KYLA MARIE TUAZON PEREZ 29966357341,21.03,QUICKPAY_CREDIT,23975.56,Others - Income,Income,R,Zelle received - please tell me who this person is so I can map them to a category
Checking ...0861,07/13/2026,REMOTE ONLINE DEPOSIT #          1,333.22,CHECK_DEPOSIT,23954.53,Others - Income,Income,R,Deposit/wire with unclear source
Checking ...0861,07/10/2026,PAYPAL           TRANSFER   ADD TO BALANCE  WEB ID: PAYPALSD22,-50.0,ACH_DEBIT,23621.31,Transfer - Checking to PayPal,Transfer,H,
Checking ...0861,07/10/2026,WF               PAYMENT    39145073        WEB ID: 1272814169,-223.53,ACH_DEBIT,23671.31,Auto Loan - Honda,Debt,R,"Same $ amounts as the Westlake payments below/above - looks like the same auto loan, formerly serviced by 'WF'. Please confirm"
Checking ...0861,07/10/2026,WF               PAYMENT    39145073        WEB ID: 1272814169,-276.43,ACH_DEBIT,23894.84,Auto Loan - Honda,Debt,R,"Same $ amounts as the Westlake payments below/above - looks like the same auto loan, formerly serviced by 'WF'. Please confirm"
Checking ...0861,07/10/2026,Online Payment 29959657091 To ALA 0908 07/10,-706.36,LOAN_PMT,24171.27,Others,Expenses,R,Recurring $706.36/month loan-type payment to 'ALA 0908' - please tell me what this is so I can give it the right category
Checking ...0861,07/10/2026,Online Transfer to  SAV ...5953 transaction#: 29867478630,-25.0,ACCT_XFER,24877.63,Transfer - Checking to Savings,Transfer,H,
Checking ...0861,07/10/2026,NESPRESSO USA INC Wilmington DE              07/10,-39.2,DEBIT_CARD,24902.63,Shop - Others,Expenses,D,
Checking ...0861,07/10/2026,STEVE'S FILIPINO ASIAN SALINAS CA            07/09,-55.24,DEBIT_CARD,24941.83,Groceries - Steves,Expenses,H,
Checking ...0861,07/10/2026,CARLS JR 1100749 SALINAS CA                  07/09,-11.79,DEBIT_CARD,24997.07,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,07/10/2026,EXXON SALINAS MAIN INC SALINAS CA            07/09,-78.32,DEBIT_CARD,25008.86,Gas,Expenses,D,
Checking ...0861,07/10/2026,Online Transfer from SAV ...5953 transaction#: 29959811089,2691.66,ACCT_XFER,25087.18,Transfer - Savings to Checking,Transfer,H,
Checking ...0861,07/09/2026,PAYPAL           PURCHASE   TIKTOK SHOP     WEB ID: PAYPALSI77,-13.49,ACH_DEBIT,22395.52,paypal tiktok,Expenses,H,
Checking ...0861,07/09/2026,WAL-MART #5751 SALINAS CA                    07/09,-7.34,DEBIT_CARD,22409.01,Groceries - Walmart,Expenses,H,
Checking ...0861,07/09/2026,THE MAHARLIKA ASIAN ST SALINAS CA    836627  07/09,-26.64,DEBIT_CARD,22416.35,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,07/09/2026,Taptap Send New York NY                      07/08,-18.0,DEBIT_CARD,22442.99,Remittance - others,Expenses,R,"Remittance app transfer - recipient not shown; please tell me if this is Aron, Aron's tuition, or someone else"
Checking ...0861,07/09/2026,SMBS Account     TRANSFER   CPerez          WEB ID: 9039430511,10.72,MISC_CREDIT,22460.99,Transfer - Checking to SoFi/Other,Transfer,R,Large transfer (thousands) to a SoFi/SMBS account - please confirm what this account is
Checking ...0861,07/08/2026,NOB HILL FOODS 607 SALINAS CA        155100  07/08,-17.84,DEBIT_CARD,22450.27,Groceries - Others,Expenses,H,
Checking ...0861,07/08/2026,TARGET T-1062 SAND CITY CA                   07/08,-32.02,DEBIT_CARD,22468.11,Shop - Others,Expenses,D,
Checking ...0861,07/08/2026,"PIERCE CO., LP SALINAS CA                    07/08 Purchase $5.01 Cash Back $10.00",-15.01,DEBIT_CARD,22500.13,Others,Expenses,R,Unclear what this business is
Checking ...0861,07/08/2026,CAPITAL ONE AUTO CARPAY     CP0CF0B8B6A2487 WEB ID: 9541719806,-709.9,ACH_DEBIT,22515.14,Car payment,Monthly Bills,H,
Checking ...0861,07/08/2026,NETFLIX.COM NETFLIX.COM CA                   07/08,-29.98,DEBIT_CARD,23225.04,Netflix,Monthly Bills,H,
Checking ...0861,07/08/2026,WAL-MART #4488 MARINA CA                     07/07,-107.37,DEBIT_CARD,23255.02,Groceries - Walmart,Expenses,H,
Checking ...0861,07/08/2026,MONTEREY DNTWN GARAGES 8316463953 CA         07/07,-2.0,DEBIT_CARD,23362.39,For Car,Expenses,D,"Parking charge, defaulted to For Car"
Checking ...0861,07/08/2026,MANASIRI'S CREPES & SAN MONTEREY CA          07/07,-22.59,DEBIT_CARD,23364.39,Food - Eat Out,Expenses,D,Restaurant/fast-food - defaulted to Eat Out; move to Food - Ailynn/Chris/Misc if you know whose order it was
Checking ...0861,07/08/2026,TST*ALVARADO STREET BRE Monterey CA          07/07,-100.0,DEBIT_CARD,23386.98,Food - Eat Out,Expenses,D,
Checking ...0861,07/08/2026,SQ *TAEVADA TREATS Seaside CA                07/07,-21.0,DEBIT_CARD,23486.98,Food - Eat Out,Expenses,D,
Checking ...0861,07/08/2026,Primo Water Corporatio Vista CA              07/07,-3.1,DEBIT_CARD,23507.98,Water,Expenses,H,
Checking ...0861,07/08/2026,Primo Water Corporatio Vista CA              07/07,-3.1,DEBIT_CARD,23511.08,Water,Expenses,H,
Checking ...0861,07/08/2026,Zelle payment from RHIAN ABIGAIL ALMO 29923876546,25.0,QUICKPAY_CREDIT,23514.18,Others - Income,Income,R,Zelle received - please tell me who this person is so I can map them to a category
Checking ...0861,07/08/2026,JOSE REYES REYES PUSH       T42659917-2     CCD ID: 1522304924,800.0,ACH_CREDIT,23489.18,Others - Income,Income,R,"Incoming payment, source unclear"
Checking ...0861,07/08/2026,SMBS Account     TRANSFER   CPerez          WEB ID: 9039430511,20065.29,ACH_CREDIT,22689.18,Transfer - Checking to SoFi/Other,Transfer,R,Large transfer (thousands) to a SoFi/SMBS account - please confirm what this account is
Checking ...0861,07/08/2026,WHATNOT SAN FRANCISCO CA                     07/07,27.19,DEBIT_CARD,2623.89,Shop - Whatnot,Expenses,H,
Checking ...0861,07/08/2026,WHATNOT SAN FRANCISCO CA                     07/07,34.07,DEBIT_CARD,2596.70,Shop - Whatnot,Expenses,H,
Checking ...0861,07/08/2026,WHATNOT SAN FRANCISCO CA                     07/07,39.07,DEBIT_CARD,2562.63,Shop - Whatnot,Expenses,H,
Checking ...0861,07/08/2026,WHATNOT SAN FRANCISCO CA                     07/07,42.81,DEBIT_CARD,2523.56,Shop - Whatnot,Expenses,H,
